Student_ID,Name,Grade,GPA,Attendance,Math_Score,Science_Score,English_Score,History_Score,Graduation_Status,GPA_Category,Elective_Art,Elective_Computer Science,Elective_Drama,Elective_Music,Total_Score,Math_Score_Zscore,Total_Score_Percentage,Name_Initial,High_Achiever
675789,Christy Juarez,B,-1.7272580839060658,1.228108362524192,1.012774761903138,1,12,78,Pending,Low,0,0,0,1,170,1.012774761903138,42.5,C,False
610797,Lisa Cortez MD,F,1.4451964546329978,0.016389417989380612,-1.6242135945889873,73,20,65,Graduated,Low,0,0,0,1,160,-1.6242135945889873,40.0,L,False
617498,Mr. Johnathan Martinez,C,-1.084075519928283,-1.3372810754464741,-1.2817475742653348,30,71,90,Graduated,Low,0,1,0,0,203,-1.2817475742653348,50.74999999999999,M,False
324864,Nancy Hahn,F,-1.0145422697685227,-0.0032785677017281665,0.6360621395471201,43,97,18,Graduated,Low,0,0,0,1,226,0.6360621395471201,56.49999999999999,N,False
654526,Jonathan Phillips,F,1.010613641134496,-0.48642691185286957,-1.076267962071143,93,95,85,Graduated,Low,0,1,0,0,291,-1.076267962071143,72.75,J,False
503128,Daniel Smith,B,0.6542557340657243,1.547926912457868,-0.28859611532674206,17,48,2,Graduated,Low,0,0,0,1,108,-0.28859611532674206,27.0,D,False
820095,Jennifer Aguilar,B,-0.145376642771519,0.6748393737351851,0.9442815578384074,79,35,43,Graduated,Low,0,0,1,0,234,0.9442815578384074,58.5,J,False
566986,Barbara Davis,B,0.23705623310716256,-0.07168895271427903,1.012774761903138,17,39,6,Pending,Low,1,0,0,0,141,1.012774761903138,35.25,B,False
977119,Jeff Lopez,C,-0.8667841131790321,-1.5262647640436464,1.012774761903138,8,57,38,Pending,Low,0,0,0,1,182,1.012774761903138,45.5,J,False
854229,Charles Anderson,D,0.9932303285945558,1.2665892040937523,0.499075731417659,6,38,9,Pending,Low,0,1,0,0,117,0.499075731417659,29.25,C,False
704243,David Cook,D,1.5581879861426082,0.9031590337145746,0.6018155375147548,91,10,61,Graduated,Low,1,0,0,0,229,0.6018155375147548,57.25,D,False
644646,Gary Johns,F,-0.032385111261908614,0.7543664463122751,-0.04886990110018522,50,76,39,Graduated,Low,0,0,0,1,213,-0.04886990110018522,53.25,G,False
756963,Teresa Ford,D,1.4365047983630275,-0.6138412539387468,-1.555720390524257,53,79,57,Pending,Low,0,0,0,1,193,-1.555720390524257,48.25,T,False
102119,Javier Nguyen,F,0.9758470160546158,-0.134113429038231,-0.3570893193914726,95,28,3,Graduated,Low,0,0,1,0,165,-0.3570893193914726,41.25,J,False
412294,Michael Sanchez,D,1.4104298295531177,-0.9755611646926098,0.2251029151587369,22,21,29,Pending,Low,0,1,0,0,128,0.2251029151587369,32.0,M,False
599404,Amanda Burnett,A,0.541264202556114,0.3302220592344589,-0.5968155336180294,61,8,47,Graduated,Low,0,0,1,0,148,-0.5968155336180294,37.0,A,False
249602,Clifford Frazier,F,-1.7272580839060658,1.2306737519621629,-0.3570893193914726,40,85,18,Pending,Low,0,0,0,1,182,-0.3570893193914726,45.5,C,False
899134,Sherri Rhodes,D,0.34135610834680313,0.1566307072651104,0.9100349558060422,24,48,93,Graduated,Low,0,0,0,1,241,0.9100349558060422,60.25,S,False
761230,Christopher Gonzalez,B,1.0888385475642262,0.27378349159910453,-1.2817475742653348,86,49,35,Graduated,Low,0,0,1,0,182,-1.2817475742653348,45.5,C,False
872398,Maria Watson,A,-0.0671517363417888,1.6223232061590176,0.08811650702927584,19,48,68,Pending,Low,0,1,0,0,187,0.08811650702927584,46.75,M,False
528893,Michelle Marshall,C,0.9323887347047654,-0.580491191245128,-0.18585630922964627,84,80,84,Pending,Low,0,0,0,1,292,-0.18585630922964627,73.0,M,False
562026,Matthew Wong,B,-0.19752658039133927,-1.5108724274158225,1.3209941801944254,19,51,44,Graduated,Low,0,1,0,0,202,1.3209941801944254,50.5,M,False
339868,Wyatt Davis,C,-1.4230501144571146,-1.3424118543224155,0.8072951497089463,60,93,43,Graduated,Low,0,0,1,0,269,0.8072951497089463,67.25,W,False
350681,Deanna Fischer,F,1.2626716729636271,1.4102510126201089,1.149761170032599,13,6,23,Graduated,Low,0,1,0,0,125,1.149761170032599,31.25,D,False
832358,Edwin Miller,B,-0.9450090196087623,0.3840952374318425,-0.3913359214238379,9,2,31,Pending,Low,0,1,0,0,80,-0.3913359214238379,20.0,E,False
543895,James Scott,F,-1.6924914588261855,-0.7805915674068391,-0.5968155336180294,67,49,25,Pending,Low,0,0,0,1,173,-0.5968155336180294,43.25,J,False
798979,Aaron Orr,F,-1.0927671761982531,-0.39663828152389646,1.3552407822267907,72,79,97,Graduated,Low,0,0,1,0,195,1.3552407822267907,84.25,A,False
348515,Erica Singh,F,-1.536041645966725,-0.5274731428604006,-0.49407572752093365,88,88,70,Graduated,Low,0,0,0,1,281,-0.49407572752093365,70.25,E,False
192465,Michelle Anderson,D,-0.4843512373003505,-1.6417072887523265,-1.3844873803624305,34,51,9,Pending,Low,0,1,0,0,103,-1.3844873803624305,25.75,M,False
305210,Heather Stephens,A,-0.015001798721968523,0.17458843333090576,0.5333223334500242,30,41,68,Graduated,Low,0,0,1,0,204,0.5333223334500242,51.0,H,False
235286,Nathaniel Haley,D,-1.1970670514378934,-0.9413559721863349,-1.4872271864595263,71,13,61,Graduated,Low,0,0,0,1,151,-1.4872271864595263,37.75,N,False
544623,Jessica Oneill,B,0.19359795175731254,-0.10161849615726963,-0.6310621356503947,50,87,46,Graduated,Low,1,0,0,0,214,-0.6310621356503947,53.5,J,False
804150,Shane Costa,B,-1.6316498649363953,0.15149992838916887,-0.18585630922964627,89,21,4,Graduated,Low,0,1,0,0,158,-0.18585630922964627,39.5,S,False
588791,Elizabeth Butler,B,0.089298076517672,0.7116099556794308,-0.66530873768276,40,11,61,Graduated,Low,0,1,0,0,142,-0.66530873768276,35.5,E,False
274568,Jennifer Jackson,F,-0.1627599553114591,1.7146772259259615,-0.151609707197281,11,22,38,Pending,Low,0,0,1,0,116,-0.151609707197281,28.999999999999996,J,False
501124,Stephanie Hawkins,B,-0.7103343003195715,-0.6181169030020309,-1.3844873803624305,27,63,87,Graduated,Low,0,0,1,0,186,-1.3844873803624305,46.5,S,False
651022,Karina Landry,F,1.732021111542009,-0.8994546113661467,0.499075731417659,17,44,51,Graduated,Low,0,0,0,1,176,0.499075731417659,44.0,K,False
206857,Cindy Richardson,C,-0.6234177376198711,-0.17259427060779126,1.663460200518078,22,58,99,Graduated,Low,0,1,0,0,277,1.663460200518078,69.25,C,False
265557,Mr. David Moore MD,C,-1.1449171138180732,-1.3235989984439636,-1.3502407783300652,45,12,21,Pending,Low,0,1,0,0,88,-1.3502407783300652,22.0,M,False
392905,Randy Lewis,D,-1.0058506134985528,-1.6032264471827664,1.2182543740973295,42,17,55,Graduated,Low,0,0,0,1,199,1.2182543740973295,49.75,R,False
841628,Shane Sweeney,D,0.2631312019170725,-0.48728204166552685,1.423733986291521,9,90,8,Pending,Low,0,0,0,1,198,1.423733986291521,49.5,S,False
736111,Carol Wilson,C,0.08060642024770177,1.104114539688943,1.423733986291521,53,27,33,Graduated,Low,0,1,0,0,204,1.423733986291521,51.0,C,False
790950,Michael Cochran,A,1.1757551102639265,0.309698943730694,1.4579805883238863,59,79,27,Graduated,Low,0,0,0,1,257,1.4579805883238863,64.25,M,False
918467,Lance Davis,F,0.7237889842254847,-1.4800877541601747,-0.8365417478445863,30,68,62,Pending,Low,0,0,1,0,185,-0.8365417478445863,46.25,L,False
240081,Laura Aguilar,D,-0.13668498650154895,0.35331056417619455,-1.2475009722329695,53,68,78,Graduated,Low,0,0,0,1,212,-1.2475009722329695,53.0,L,False
964199,Kaitlin Estes,A,-1.7359497401760358,-1.3740516573907202,0.8415417517413116,61,17,82,Graduated,Low,0,0,1,0,234,0.8415417517413116,58.5,K,False
917017,Austin Saunders,D,0.9584637035146757,-0.48642691185286957,0.6360621395471201,83,94,41,Pending,Low,0,0,0,1,286,0.6360621395471201,71.5,A,False
198682,Benjamin Chung,A,0.44565598358644326,-0.9610239578774425,0.6703087415794853,94,46,31,Pending,Low,0,1,0,0,240,0.6703087415794853,60.0,B,False
707154,Stephen Ferguson,F,0.38481438969665316,0.9305231877195944,-0.5283223295532989,12,27,86,Pending,Low,1,0,0,0,159,-0.5283223295532989,39.75,S,False
588165,Zachary Newman,B,-0.9015507382589123,-0.7891428655334087,-0.66530873768276,50,14,14,Pending,Low,0,0,1,0,108,-0.66530873768276,27.0,Z,False
329521,Kelly Phillips,A,1.097530203834196,-1.240651406616246,1.4922271903562516,95,27,36,Graduated,Low,0,0,0,1,251,1.4922271903562516,62.74999999999999,K,False
467028,Dr. Brian Bennett,F,-1.7359497401760358,-0.23245335749377372,0.5333223334500242,63,60,6,Pending,Low,0,0,1,0,194,0.5333223334500242,48.5,D,False
238561,John Sanchez,D,1.0888385475642262,-1.4595646386564092,-1.6927067986537179,76,42,88,Pending,Low,0,0,1,0,206,-1.6927067986537179,51.5,J,False
927064,Mrs. Sandy Leon MD,F,-0.7972508630192717,-1.1910538774821466,0.46482912938529375,0,14,13,Pending,Low,0,0,0,1,90,0.46482912938529375,22.5,M,False
176774,Sarah Adams,B,0.9323887347047654,-1.1508627762872716,-0.5283223295532989,39,81,5,Pending,Low,1,0,0,0,159,-0.5283223295532989,39.75,S,False
985993,Morgan Brown,A,0.15883132667743236,-1.5561943074866378,-1.2817475742653348,15,99,52,Pending,Low,0,1,0,0,178,-1.2817475742653348,44.5,M,False
548850,Jacqueline Edwards,A,-1.3448252080273841,-0.6745554706373853,0.19085631312637164,30,56,92,Graduated,Low,0,1,0,0,233,0.19085631312637164,58.25,J,False
792429,Peter Parker,C,-1.4404334269970545,-0.8327544859789092,-0.04886990110018522,30,2,29,Pending,Low,0,0,1,0,109,-0.04886990110018522,27.250000000000004,P,False
428615,Roger Cardenas,A,-0.9710839884186726,-0.9396457125610204,0.5333223334500242,41,64,27,Pending,Low,1,0,0,0,197,0.5333223334500242,49.25,R,False
760920,Richard Baker,B,0.2631312019170725,0.8279076102007688,-0.3570893193914726,52,56,55,Graduated,Low,0,0,0,1,202,-0.3570893193914726,50.5,R,False
887353,Daisy Townsend,D,-1.1275338012781333,-0.9242533759331969,-1.4187339823947958,41,72,37,Graduated,Low,0,1,0,0,158,-1.4187339823947958,39.5,D,False
702163,Samantha Cruz,B,1.4104298295531177,1.61633729747042,0.7730485476765812,80,39,20,Graduated,Low,0,1,0,0,211,0.7730485476765812,52.75,S,False
690035,Susan Decker,D,-1.3795918331072643,0.7851511195679243,-0.8022951458122211,28,13,23,Graduated,Low,1,0,0,0,90,-0.8022951458122211,22.5,S,False
804236,Lisa Reid,B,-0.3018264556309798,-1.3424118543224155,-1.6584601966213526,87,28,9,Pending,Low,0,0,1,0,125,-1.6584601966213526,31.25,L,False
953182,Molly Thompson,F,0.9497720472447054,0.11558447625757941,-1.1447611661358736,11,76,46,Pending,Low,0,0,0,1,149,-1.1447611661358736,37.25,M,False
703062,Ryan Martinez,C,-1.2057587077078638,1.6565283986652937,1.4922271903562516,65,4,14,Pending,Low,0,0,1,0,176,1.4922271903562516,44.0,R,False
982694,Douglas Thompson,D,-0.3279014244408897,-0.1529262849166837,0.8415417517413116,10,52,88,Graduated,Low,0,0,1,0,224,0.8415417517413116,56.00000000000001,D,False
430820,Marie Rivas,F,0.09798973278764186,-0.9028751306167747,0.7388019456442159,80,17,44,Pending,Low,0,0,1,0,212,0.7388019456442159,53.0,M,False
823275,Haley Coleman,C,0.05453145143779183,-0.6506118358829923,-0.5283223295532989,70,33,22,Pending,Low,0,1,0,0,159,-0.5283223295532989,39.75,H,False
664326,Cassidy Holloway,D,0.5847224839059639,1.7326349519917568,1.0812679659678686,51,9,59,Pending,Low,0,1,0,0,200,1.0812679659678686,50.0,C,False
929081,Stacey Williams,A,-0.597342768809961,1.4436010753137276,-0.3570893193914726,82,98,45,Pending,Low,0,1,0,0,264,-0.3570893193914726,66.0,S,False
228230,Paul Nguyen,B,-1.4143584581871442,1.2802712810962622,1.4922271903562516,31,1,49,Graduated,Low,0,0,0,1,174,1.4922271903562516,43.5,P,False
342947,Michael Macdonald,F,-1.1970670514378934,0.9997887025448026,-0.5625689315856642,57,12,54,Graduated,Low,0,0,1,0,156,-0.5625689315856642,39.0,M,False
181221,Nathan Nelson,D,0.1066813890576121,-1.6305906011877869,-1.4187339823947958,77,66,51,Graduated,Low,0,0,1,0,202,-1.4187339823947958,50.5,N,False
546654,Amanda Meadows,B,1.332204923123387,0.5662378875277606,0.8072951497089463,42,2,8,Graduated,Low,0,0,0,1,125,0.8072951497089463,31.25,A,False
776475,April Thompson,D,1.566879642412578,-0.028077332268777257,1.663460200518078,41,23,98,Pending,Low,0,1,0,0,260,1.663460200518078,65.0,A,False
942263,Lori Watson,D,-0.5104262061102607,1.4760960081946903,0.3278427212558327,29,85,30,Graduated,Low,0,0,1,0,203,0.3278427212558327,50.74999999999999,L,False
685849,James Rodriguez,D,-0.4843512373003505,1.3657842623619512,-0.3570893193914726,25,11,83,Graduated,Low,0,0,0,1,158,-0.3570893193914726,39.5,J,False
891192,Tara Patrick,F,0.3152811395368928,0.4046183529356086,-0.18585630922964627,27,89,60,Graduated,Low,0,0,0,1,220,-0.18585630922964627,55.00000000000001,T,False
719604,Kimberly Jones,A,0.541264202556114,-0.5018192484806941,0.7045553436118506,39,38,81,Pending,Low,1,0,0,0,228,0.7045553436118506,56.99999999999999,K,False
127100,Lauren Palmer,F,-1.2839836141375938,-1.0841626509000355,-1.4872271864595263,7,25,44,Pending,Low,0,1,0,0,82,-1.4872271864595263,20.5,L,False
675108,Robert Hall,F,0.13275635786752205,-0.6959337159538075,0.9100349558060422,53,30,33,Graduated,Low,1,0,0,0,192,0.9100349558060422,48.0,R,False
217338,Darryl Turner,A,1.071455235024286,1.730924692366442,1.3209941801944254,32,45,7,Graduated,Low,0,0,1,0,172,1.3209941801944254,43.0,D,False
180127,Meghan Smith,B,1.332204923123387,-1.3295849071325618,-0.014623299067819954,86,73,90,Pending,Low,1,0,0,0,298,-0.014623299067819954,74.5,M,False
883774,Lauren Armstrong,B,-0.10191836142166896,0.3952119249963829,-0.5625689315856642,36,51,88,Pending,Low,0,0,1,0,208,-0.5625689315856642,52.0,L,False
712424,Gary Park,D,0.5238808900161739,1.6881682017335977,-1.2132543702006042,43,83,26,Graduated,Low,0,0,0,1,166,-1.2132543702006042,41.5,G,False
310960,Tonya Walker,D,-0.4582762684904404,1.2862571897848611,1.3209941801944254,66,68,23,Pending,Low,1,0,0,0,245,1.3209941801944254,61.25000000000001,T,False
652450,Henry Garcia,F,-1.6837998025562155,-0.08451589990413162,1.6977068025504432,66,99,59,Graduated,Low,1,0,0,0,323,1.6977068025504432,80.75,H,False
488650,Michelle Velasquez,F,-1.0058506134985528,-0.5146461956705467,-1.4187339823947958,51,13,27,Graduated,Low,0,1,0,0,99,-1.4187339823947958,24.75,M,False
373202,Julie Kelly,D,-0.6581843626997512,-0.06997869308896437,-0.5625689315856642,27,14,9,Pending,Low,0,1,0,0,83,-0.5625689315856642,20.75,J,False
728937,James Aguilar,F,-0.8580924569090621,1.7163874855512748,1.28674757816206,12,11,45,Graduated,Low,0,1,0,0,155,1.28674757816206,38.75,J,False
388390,Michelle Rodriguez,B,-0.9971589572285826,1.5633192490856926,-0.5625689315856642,99,40,80,Graduated,Low,0,0,1,0,252,-0.5625689315856642,63.0,M,False
668625,Elizabeth Ramos,C,-0.3192097681709199,0.6107046377859185,-1.6927067986537179,26,3,38,Graduated,Low,0,0,0,1,67,-1.6927067986537179,16.75,E,False
134268,Aimee Rich,B,0.21098126429725264,-1.4655505473450074,1.012774761903138,73,38,8,Graduated,Low,0,0,1,0,198,1.012774761903138,49.5,A,False
408118,Erica Smith,B,0.8454721720050653,0.963018120600557,-0.7338019417474905,52,4,18,Graduated,Low,0,0,1,0,102,-0.7338019417474905,25.5,E,False
694904,Phillip Wilson,B,-0.1279933302315789,-0.05202096702317024,-1.5899669925566222,53,90,93,Graduated,Low,1,0,0,0,239,-1.5899669925566222,59.75,P,False
371652,Kevin Orr,D,0.5499558588260838,-1.4407517827779577,0.36208932328819793,9,75,19,Pending,Low,0,0,0,1,163,0.36208932328819793,40.75,K,False
336062,Debra Johnson,D,0.7672472655753347,-1.3535285418869547,-1.1105145641035084,59,93,26,Graduated,Low,0,0,1,0,195,-1.1105145641035084,48.75,D,False
166555,Ryan Soto,D,1.584262954952518,-1.2568988730567268,1.5949669964533475,59,17,6,Graduated,Low,0,0,0,1,178,1.5949669964533475,44.5,R,False
723572,Vanessa Welch,D,-1.0493088948484028,0.7663382636894717,-1.1105145641035084,19,81,34,Graduated,Low,1,0,0,0,151,-1.1105145641035084,37.75,V,False
596454,Jason Richards,A,-1.1188421450081631,-0.3615779592049643,-1.3502407783300652,91,8,48,Pending,Low,0,1,0,0,157,-1.3502407783300652,39.25,J,False
539524,Rachel Mccarthy,B,0.38481438969665316,-0.257252122060824,1.4579805883238863,4,35,19,Graduated,Low,0,1,0,0,150,1.4579805883238863,37.5,R,False
387033,Michael Snyder,F,0.03714813889785174,-0.2683688096253632,0.25934951719110216,86,67,69,Graduated,Low,0,0,0,1,279,0.25934951719110216,69.75,M,False
803024,Rebecca Sharp,A,0.46303929612638334,0.6970727488642647,0.6703087415794853,99,80,83,Pending,Low,0,0,0,1,195,0.6703087415794853,82.75,R,False
484518,Kara Garcia,C,1.1931384228038666,-0.683961898576611,1.6977068025504432,82,40,64,Pending,Low,0,0,1,0,285,1.6977068025504432,71.25,K,False
174471,Kyle Miller,D,0.6803307028756342,-1.4843634032234587,1.663460200518078,49,31,6,Graduated,Low,1,0,0,0,184,1.663460200518078,46.0,K,False
368582,Shannon Walker,D,0.7064056716855446,0.10703317813101101,-0.9392815539416821,77,68,50,Graduated,Low,1,0,0,0,217,-0.9392815539416821,54.25,S,False
803556,Margaret Alexander,B,-0.9537006758787325,-1.1055408962164577,-1.555720390524257,87,84,83,Pending,Low,1,0,0,0,258,-1.555720390524257,64.5,M,False
123281,Peter Garrett,F,-1.0927671761982531,0.29003095803958523,-1.6584601966213526,46,12,32,Graduated,Low,0,1,0,0,91,-1.6584601966213526,22.75,P,False
752376,Sarah Hester,A,0.19359795175731254,0.08052415393864727,-0.9050349519093168,5,23,96,Pending,Low,0,1,0,0,147,-0.9050349519093168,36.75,S,False
165790,Tiffany Macdonald,F,-0.6321093938898411,-0.9199777268699127,0.8072951497089463,98,20,23,Pending,Low,0,0,0,1,214,0.8072951497089463,53.5,T,False
954220,Melissa Andrews,A,-0.07584339261175883,0.26950784253582033,-1.452980584427161,23,33,39,Pending,Low,0,1,0,0,102,-1.452980584427161,25.5,M,False
123731,Jenna Gomez,C,1.045380266214376,-1.4860736628487727,1.1840077720649642,87,97,99,Graduated,Low,0,0,0,1,195,1.1840077720649642,91.75,J,False
492665,Donna Williams,B,-0.6408010501598111,1.486357565946572,0.46482912938529375,69,60,29,Graduated,Low,1,0,0,0,221,0.46482912938529375,55.25,D,False
846255,Joseph Chase,B,0.9497720472447054,0.4755941273861302,-0.11736310516491574,39,48,57,Graduated,Low,0,0,0,1,190,-0.11736310516491574,47.5,J,False
873593,Charles Kennedy,C,0.7846305781152748,1.1956134296432306,1.0470213639355033,38,19,23,Graduated,Low,0,0,0,1,160,1.0470213639355033,40.0,C,False
176277,Gabrielle Skinner,D,-1.1796837388979533,-0.6967888457664648,-1.3844873803624305,31,21,39,Pending,Low,0,0,0,1,100,-1.3844873803624305,25.0,G,False
795444,Diana Andrews,F,0.11537304532758196,1.0536618807421863,0.3963359253205632,6,65,49,Pending,Low,0,1,0,0,181,0.3963359253205632,45.25,D,False
665925,Mary Walker,F,-1.1536087700880433,-0.9233982461205397,-0.9392815539416821,26,73,54,Pending,Low,0,0,0,1,175,-0.9392815539416821,43.75,M,False
270646,Joseph Robbins,C,1.4278131420930578,0.15919609670308116,-0.7338019417474905,5,51,43,Graduated,Low,0,0,1,0,127,-0.7338019417474905,31.75,J,False
124640,Elizabeth Miller,B,-0.5712678000000508,1.0519516211168727,-1.3502407783300652,71,82,28,Graduated,Low,1,0,0,0,191,-1.3502407783300652,47.75,E,False
178930,Troy Scott,F,0.17621463921737246,0.4567812715076788,-0.32284271735910736,77,91,89,Pending,Low,0,0,1,0,297,-0.32284271735910736,74.25,T,False
361329,Amy Figueroa,D,-0.25836817428112957,-1.4039812008337114,0.7388019456442159,44,67,66,Pending,Low,0,0,1,0,248,0.7388019456442159,62.0,A,False
751499,Susan Wheeler,B,-0.4322012996805303,0.25240524628268235,1.3552407822267907,90,71,78,Graduated,Low,1,0,0,0,328,1.3552407822267907,82.0,S,False
522946,Richard Williams,F,1.349588235663327,-1.3176130897553653,1.2182543740973295,10,82,10,Pending,Low,0,0,1,0,187,1.2182543740973295,46.75,R,False
770530,William Anderson,F,-1.2579086453276838,0.939074485846164,0.19085631312637164,23,73,27,Graduated,Low,0,1,0,0,178,0.19085631312637164,44.5,W,False
856524,George Watson,D,-1.1536087700880433,1.0203118180485686,-1.179007768168239,33,31,4,Graduated,Low,0,1,0,0,83,-1.179007768168239,20.75,G,False
863128,Tyrone Douglas,D,1.5494963298726379,-0.7241529997714847,-0.49407572752093365,69,39,72,Graduated,Low,0,0,1,0,215,-0.49407572752093365,53.75,T,False
772245,Brent Brady,A,-1.5881915835865452,-0.14437498679011407,1.6292135984857128,81,50,62,Graduated,Low,0,0,1,0,290,1.6292135984857128,72.5,B,False
153295,Brooke Richards,B,-1.5708082710466051,0.9330885771575652,1.663460200518078,61,0,78,Pending,Low,0,0,0,1,237,1.663460200518078,59.25,B,False
957449,Lance Jones,D,-0.2844431430910397,-1.2731463394972073,-0.5625689315856642,11,24,81,Graduated,Low,0,0,0,1,149,-0.5625689315856642,37.25,L,False
537379,Hannah Mcgee,D,-1.1970670514378934,-0.9892432416951197,-1.5214737884918916,97,90,63,Pending,Low,1,0,0,0,255,-1.5214737884918916,63.74999999999999,H,False
300162,Melissa Paul,C,-0.006310142451998478,-1.3655003592641513,0.3278427212558327,98,51,39,Graduated,Low,1,0,0,0,247,0.3278427212558327,61.75000000000001,M,False
641875,Michele Short,D,0.819397203195155,-1.32188873881865,1.6292135984857128,76,15,88,Pending,Low,0,0,0,1,276,1.6292135984857128,69.0,M,False
410807,Caleb Fisher,F,-1.101458832468223,1.2263981028988786,-0.25434951329437683,98,36,48,Graduated,Low,0,0,1,0,224,-0.25434951329437683,56.00000000000001,C,False
691187,Leslie Mccall,B,-1.5099666771568148,1.5060255516376808,-0.5625689315856642,77,92,96,Pending,Low,0,0,1,0,298,-0.5625689315856642,74.5,L,False
921695,Michael Sanchez,C,0.8976221096248852,1.0194566882359113,1.5607203944209822,91,34,99,Pending,Low,1,0,0,0,319,1.5607203944209822,79.75,M,False
184047,Christopher Cisneros,C,-0.6929509877796314,-1.562180216175236,0.3278427212558327,23,34,10,Pending,Low,0,0,1,0,126,0.3278427212558327,31.5,C,False
413021,Michael Pierce,C,1.2105217353438067,0.8219217015121699,-0.04886990110018522,88,85,97,Graduated,Low,1,0,0,0,318,-0.04886990110018522,79.5,M,False
134272,Wendy Wilcox,D,-0.015001798721968523,-1.157703814788528,1.3209941801944254,31,17,48,Pending,Low,0,0,1,0,184,1.3209941801944254,46.0,W,False
583038,Victoria Santana,F,1.0888385475642262,-0.4103203585264064,-0.151609707197281,74,88,6,Pending,Low,1,0,0,0,213,-0.151609707197281,53.25,V,False
967861,Anthony Wilkinson,F,0.08060642024770177,-1.1089614154670846,-0.4598291254885684,43,76,9,Graduated,Low,0,1,0,0,164,-0.4598291254885684,41.0,A,False
979824,Sarah Mcfarland,F,1.027996953674436,0.43625815600391266,0.01962330296454531,36,46,84,Graduated,Low,0,0,0,1,216,0.01962330296454531,54.0,S,False
339170,Stacy Morton DVM,A,0.23705623310716256,-1.1371806992847617,-0.66530873768276,88,74,64,Pending,Low,0,0,1,0,256,-0.66530873768276,64.0,S,False
594372,Tyler Singleton,D,0.5064975774762338,-0.5693745036805876,-0.5625689315856642,97,62,46,Graduated,Low,0,0,0,1,238,-0.5625689315856642,59.5,T,False
126042,Devin Blackwell,F,0.0023815138179715664,0.42172094918874664,-1.5214737884918916,86,75,90,Pending,Low,0,1,0,0,256,-1.5214737884918916,64.0,D,False
688638,April Smith,F,0.558647515096054,0.5841956135935548,1.012774761903138,66,95,82,Pending,Low,1,0,0,0,322,1.012774761903138,80.5,A,False
245412,Virginia Singh,B,1.3582798919332975,0.21135901527515133,-1.6242135945889873,74,17,5,Graduated,Low,0,1,0,0,98,-1.6242135945889873,24.5,V,False
679014,Nicholas Lewis,D,-0.2844431430910397,1.214426285521682,1.149761170032599,23,23,92,Graduated,Low,0,1,0,0,221,1.149761170032599,55.25,N,False
543770,Barbara Perry,A,1.2279050478837468,-0.2410046556203421,0.15660971109400637,64,20,25,Graduated,Low,0,1,0,0,163,0.15660971109400637,40.75,B,False
936620,Kari Hurst,C,0.6977140154155743,-0.6506118358829923,0.499075731417659,20,57,78,Pending,Low,0,0,1,0,219,0.499075731417659,54.75,K,False
666099,Kyle Turner MD,D,-1.5273499896967548,1.4222228299973054,-1.3844873803624305,23,73,58,Pending,Low,0,1,0,0,163,-1.3844873803624305,40.75,K,False
410834,Katherine Thompson,F,0.4282726710465036,0.3387733573610273,-1.5899669925566222,72,84,17,Graduated,Low,0,0,1,0,176,-1.5899669925566222,44.0,K,False
547307,Kristina Burns,B,-0.17145161158142913,-0.2615277711241082,-1.2132543702006042,99,0,23,Graduated,Low,0,0,0,1,136,-1.2132543702006042,34.0,K,False
654739,Tanya Huang,D,0.9150054221648253,-1.3817478257046318,0.43058252735292846,11,76,17,Graduated,Low,0,1,0,0,166,0.43058252735292846,41.5,T,False
137022,Jennifer Sanders,F,-0.37135970579073996,-0.33763432445057134,-1.3844873803624305,98,95,92,Graduated,Low,0,1,0,0,294,-1.3844873803624305,73.5,J,False
553773,Steven Bates,A,0.6803307028756342,-1.522844244793019,-1.042021360038778,64,36,99,Pending,Low,1,0,0,0,218,-1.042021360038778,54.50000000000001,S,False
670035,Brittany Holloway,F,1.0888385475642262,-0.5753604123691866,1.012774761903138,66,5,93,Pending,Low,1,0,0,0,243,1.012774761903138,60.75000000000001,B,False
548290,Dwayne Cortez,D,-0.11930167396160886,1.2452109587773301,0.8757883537736769,30,74,66,Graduated,Low,1,0,0,0,245,0.8757883537736769,61.25000000000001,D,False
464969,Kelsey Henderson,F,-0.5538844874601107,-0.6642939128855022,1.28674757816206,58,68,23,Graduated,Low,0,0,1,0,236,1.28674757816206,59.0,K,False
626950,Kyle Hess,A,-0.8928590819889423,0.8527063747678179,0.5675689354823895,49,23,92,Pending,Low,1,0,0,0,230,0.5675689354823895,57.49999999999999,K,False
108668,Jessica Gentry,D,-1.4752000520769346,-0.11957622222306498,-1.1105145641035084,21,31,23,Pending,Low,1,0,0,0,92,-1.1105145641035084,23.0,J,False
961650,Luke Baker,F,-1.6577248337463053,-0.28290601644053043,-0.22010291126201154,34,68,81,Pending,Low,0,0,1,0,226,-0.22010291126201154,56.49999999999999,L,False
690416,Douglas Mathews,D,-0.34528473698082984,-1.5579045671119511,-0.9050349519093168,69,74,55,Graduated,Low,0,0,1,0,221,-0.9050349519093168,55.25,D,False
614206,Lee Stein,D,-0.37135970579073996,1.513721719951593,-1.076267962071143,82,72,62,Graduated,Low,0,0,0,1,234,-1.076267962071143,58.5,L,False
251068,Cody Ellis,D,-1.553424958506665,1.6146270378451053,-0.49407572752093365,49,55,64,Graduated,Low,0,1,0,0,203,-0.49407572752093365,50.74999999999999,C,False
