Transaction_ID,Account_Number,Transaction_Type,Transaction_Amount,Date,Account_Balance,Fraud_Flag,Transaction_Year,Category_Entertainment,Category_Groceries,Category_Health,Category_Travel,Category_Utilities,Net_Balance,Transaction_Amount_Zscore,Transaction_Amount_Category,Total_Expenditure,Transaction_Month,High_Value_Transaction
4095423,6843144,Deposit,1.471536783300343,2023-06-19,0.9433610602962085,No Fraud,2023,0,0,0,0,1,-0.019741339539024794,1.471536783300343,Low,0.9329361761775795,6,False
4127811,9552589,Transfer,0.48656344579557265,2023-07-16,-1.5471822070133325,No Fraud,2023,0,0,0,1,0,-2.1916398773998695,0.48656344579557265,Low,0.6495972526069698,7,False
6617982,3902852,Withdrawal,0.8296781486210629,2022-02-13,0.006980762903606943,True,2022,0,0,0,1,0,0.9186096819534305,0.8296781486210629,Low,0.7482981482130432,2,False
4488955,3692002,Transfer,0.5532831907560793,2023-03-25,0.5147144653419357,No Fraud,2023,0,1,0,0,0,-0.1781652430981036,0.5532831907560793,Low,0.6687899555951601,3,False
6695114,8712303,Transfer,-1.5142457665693243,2022-09-27,-0.21713168553033188,No Fraud,2022,1,0,0,0,0,-0.30488826833089394,-1.5142457665693243,Low,0.07404144117985713,9,False
5507597,5729154,Payment,0.028926349082264755,2023-04-26,0.006980762903606943,True,2023,1,0,0,0,0,1.1478516939561048,0.028926349082264755,Low,0.5179526715493635,4,False
5604305,6567612,Payment,-0.5589863662927791,2022-10-14,0.6181870994899598,True,2022,0,0,0,1,0,0.24379771569352893,-0.5589863662927791,Low,0.3488328085185204,10,False
4041910,5197806,Transfer,-0.03609485993266754,2023-01-18,1.381687704112184,True,2023,0,0,0,0,1,0.8460592138092595,-0.03609485993266754,Low,0.4992485719864032,1,False
1539089,7127059,Withdrawal,0.05312352509381724,2023-01-28,-0.8077762476781105,No Fraud,2023,0,0,0,1,0,-1.3380317120012273,0.05312352509381724,Low,0.5249132678858391,1,False
9226119,7015594,Withdrawal,0.516340033939823,2023-03-08,-1.3083591018802099,True,2023,0,0,0,0,1,-1.9647678941031717,0.516340033939823,Low,0.6581628310964042,3,False
4852016,2543713,Deposit,-0.9403042054679243,2023-01-12,0.7140788643275578,True,2023,0,0,0,0,1,0.44802059181670384,-0.9403042054679243,Low,0.23914234079087673,1,False
4941926,5236968,Deposit,1.5304982564930492,2023-09-02,1.6372231096037884,True,2023,1,0,0,0,0,0.6473236123326623,1.5304982564930492,Low,0.9498971229468395,9,False
3745005,5256110,Payment,-0.892828733546524,2022-01-04,1.3185293298827239,No Fraud,2022,0,0,0,1,0,1.030245534222952,-0.892828733546524,Low,0.25279920702067055,1,False
7498133,7569879,Transfer,-1.198558242537135,2022-05-18,0.32167142793597336,No Fraud,2022,0,0,1,0,0,0.135465649736009,-1.198558242537135,Low,0.1648525929522961,5,False
6421671,6778150,Deposit,0.8331343908217925,2022-11-27,-0.12496320231789378,True,2022,0,0,0,0,1,-0.8892772954273489,0.8331343908217925,Low,0.7492923760844644,11,False
9213063,8428056,Withdrawal,-1.4424373749849837,2023-03-17,1.0839663853553918,True,2023,1,0,0,0,0,0.9571089962875917,-1.4424373749849837,Low,0.0946979519706838,3,False
7021973,6494914,Deposit,-0.7218056552232168,2022-04-13,-1.0301846663957128,No Fraud,2022,0,0,0,0,1,-1.3343699782045042,-0.7218056552232168,Low,0.30199596501679576,4,False
4722627,9814314,Withdrawal,-0.8631182769247447,2022-11-25,1.4193904189442577,True,2022,0,1,0,0,0,1.12113026697712,-0.8631182769247447,Low,0.2613457620160899,11,False
1725161,4685533,Payment,1.2679561122825502,2022-12-26,0.5847783807235493,True,2022,1,0,0,0,0,-0.3146784460813369,1.2679561122825502,Low,0.874373851706858,12,False
2563679,4904475,Withdrawal,0.6072604355183281,2023-09-23,1.2416023403036949,No Fraud,2023,0,0,1,0,0,0.5228911328266338,0.6072604355183281,Low,0.6843171316575972,9,False
8905492,7980999,Payment,0.6546836983430404,2023-05-28,0.09688969339016791,True,2023,1,0,0,0,0,-0.6192359775556248,0.6546836983430404,Low,0.6979589793394844,5,False
8983996,4666357,Withdrawal,-0.023439374895555098,2022-04-05,0.8667789852520025,True,2022,0,0,0,1,0,0.33480931692532423,-0.023439374895555098,Low,0.5028890679989788,4,False
6605197,3904821,Payment,-1.4186996390242836,2023-12-01,-1.4642880924039217,True,2023,0,0,1,0,0,-1.561849997728541,-1.4186996390242836,Low,0.10152638508558069,12,False
3782671,5565689,Payment,-1.6080724745301145,2022-08-23,1.6413462020711156,True,2022,0,0,0,1,0,1.5542342708937718,-1.6080724745301145,Low,0.04705110811852638,8,False
9414693,5097775,Payment,-1.1588654066286568,2023-12-12,0.32850273823228404,True,2023,0,0,0,0,1,0.13078201839399162,-1.1588654066286568,Low,0.17627069430746972,12,False
6873241,1196251,Deposit,1.0036353781782221,2022-08-26,-1.1653055396173904,No Fraud,2022,0,0,0,0,1,-1.9639183688623545,1.0036353781782221,Low,0.798338948601523,8,False
5603436,1502553,Withdrawal,0.6938892493490997,2022-09-11,1.577377848363482,True,2022,0,0,1,0,0,0.8289869296262438,0.6938892493490997,Low,0.7092369075808624,9,False
9128551,8668799,Transfer,0.19093813731726525,2023-12-27,0.2220184028958076,True,2023,1,0,0,0,0,-0.3624793346665638,0.19093813731726525,Low,0.5645572281767984,12,False
9098851,8471534,Withdrawal,1.6822178914676698,2022-11-01,0.7313946788070315,No Fraud,2022,0,0,1,0,0,-0.28930774412067717,1.6822178914676698,Low,0.9935410231636072,11,False
3664532,8509690,Withdrawal,0.11333801660702966,2023-01-22,-0.16751474570558214,No Fraud,2023,0,0,0,1,0,-0.7241679141710651,0.11333801660702966,Low,0.5422346598048591,1,False
1274079,9376535,Payment,0.6344196076152993,2022-02-13,0.5195166838252766,No Fraud,2022,0,0,0,0,1,-0.19677092528623813,0.6344196076152993,Low,0.6921297802786442,2,False
6542505,9616601,Withdrawal,0.4330386798712842,2022-04-05,-1.435536237747318,No Fraud,2022,0,1,0,0,0,-2.0661795800069966,0.4330386798712842,Low,0.634200237293057,4,False
5294656,4982929,Withdrawal,-1.27668741542714,2022-09-05,-0.28999151472876156,No Fraud,2022,0,0,1,0,0,-0.445051636002377,-1.27668741542714,Low,0.1423778366282359,9,False
6341960,5683239,Deposit,-0.7357071973679434,2023-10-14,1.4125556560500012,No Fraud,2023,0,1,0,0,0,1.077741128998434,-0.7357071973679434,Low,0.2979970263275145,10,False
6384668,5766127,Deposit,0.7845416442312746,2022-04-11,-0.682441072815289,True,2022,0,0,0,0,1,-1.4248741268029717,0.7845416442312746,Low,0.735314112929468,4,False
1368459,2303800,Transfer,0.386527335935385,2022-06-11,-0.7854962878716201,True,2022,0,0,0,0,1,-1.4119750373884137,0.386527335935385,Low,0.620820713581273,6,False
4063790,9382706,Payment,-0.37361274759323054,2023-05-09,-1.0565649315230856,True,2023,0,0,0,1,0,-1.46053797782758,-0.37361274759323054,Low,0.4021576647159242,5,False
2044990,4875090,Deposit,1.1573946485301112,2023-11-26,-1.4144063383166998,No Fraud,2023,1,0,0,0,0,-2.2537185530114145,1.1573946485301112,Low,0.8425695734231777,11,False
7930004,8866530,Payment,1.689736001390707,2023-06-20,-0.30670864872436776,No Fraud,2023,1,0,0,0,0,-1.3148576462497625,1.689736001390707,Low,0.995703694062167,6,False
1323404,9984631,Transfer,0.4747433063054644,2022-01-12,-1.2645694568690218,No Fraud,2022,0,0,0,0,1,-1.909633230982112,0.4747433063054644,Low,0.6461970533609008,1,False
6123074,6674280,Deposit,0.8381255804651419,2022-02-23,-0.925325123652708,True,2022,1,0,0,0,0,-1.6797291028828747,0.8381255804651419,Low,0.7507281492643415,2,False
6699582,7640653,Payment,0.5312405101345085,2022-01-18,1.565694602173405,No Fraud,2022,0,0,1,0,0,0.8642570874105143,0.5312405101345085,Low,0.6624491246689662,1,False
8618675,3984540,Payment,-0.689871091082539,2023-08-09,-0.5420311647998591,True,2023,0,0,1,0,0,-0.8623228592291934,-0.689871091082539,Low,0.31118231015303904,8,False
2040681,4036183,Withdrawal,-1.3613810120740186,2023-01-21,1.3646463711694317,No Fraud,2023,0,0,0,1,0,1.2104932816476568,-1.3613810120740186,Low,0.11801474821404435,1,False
7960372,9727381,Withdrawal,1.682781749711898,2022-03-06,-1.377695900134358,True,2022,0,1,0,0,0,-2.3686621700616115,1.682781749711898,Low,0.9937032234809993,3,False
1314778,3482012,Transfer,0.6756717552115185,2023-03-04,-0.3143892981154385,True,2023,0,0,0,1,0,-1.0307221567086702,0.6756717552115185,Low,0.7039964355979635,3,False
7029147,5606029,Withdrawal,1.6628761614480791,2023-12-05,0.4377564023813909,No Fraud,2023,0,0,1,0,0,-0.5732195489317363,1.6628761614480791,Low,0.9879771517824515,12,False
3990320,9465145,Withdrawal,-1.5846688767882162,2022-01-03,-0.7617109953605954,No Fraud,2022,1,0,0,0,0,-0.8214896328357129,-1.5846688767882162,Low,0.05378342252682063,1,False
3707634,1016615,Withdrawal,-1.132934888607071,2022-02-03,1.38635872387357,No Fraud,2022,1,0,0,0,0,1.1661826830005564,-1.132934888607071,Low,0.18372990643444656,2,False
6937567,7172851,Transfer,1.5923103463649073,2022-01-23,1.6456370907986275,True,2022,0,0,0,0,1,0.6378373579028189,1.5923103463649073,Low,0.9676780824318034,1,False
7235569,9203891,Deposit,1.628181476395842,2023-01-21,-0.5800366724718128,True,2023,0,0,0,0,1,-1.5666041188189637,1.628181476395842,Low,0.9779968260802092,1,False
4431311,4151763,Transfer,-0.41766330277191366,2022-09-16,-0.4007339391122611,No Fraud,2022,0,0,0,0,1,-0.8013323604024973,-0.41766330277191366,Low,0.3894860152288076,9,False
6136838,5587179,Withdrawal,-0.12628085355109828,2023-09-20,0.6716681869360733,No Fraud,2023,1,0,0,0,0,0.17204793433933296,-0.12628085355109828,Low,0.47330553233243056,9,False
4304336,1038399,Payment,-1.6373095686752583,2022-07-10,0.006980762903606943,True,2022,0,0,0,1,0,1.63660504033794,-1.6373095686752583,Low,0.03864072129079413,7,False
1061222,9599918,Transfer,0.20292882652321984,2022-12-04,-1.4827273822550822,True,2022,0,0,1,0,0,-2.0465079961369375,0.20292882652321984,Low,0.5680064880126957,12,False
1089202,8354244,Transfer,-0.3119816492565568,2022-12-27,-0.8250223196790712,No Fraud,2022,0,0,0,0,1,-1.2500065966392846,-0.3119816492565568,Low,0.41988655990147833,12,False
1508292,1037892,Deposit,0.8508541582376172,2022-08-15,-0.14323745798722687,True,2022,0,0,1,0,0,-0.9123897914019091,0.8508541582376172,Low,0.7543896712439865,8,False
9016704,8656874,Transfer,-0.7116770904657922,2023-07-30,-0.9979456878134674,No Fraud,2023,0,1,0,0,0,-1.3055016159228143,-0.7116770904657922,Low,0.3049095633106887,7,False
9745100,6378348,Deposit,0.7017310556716008,2023-03-22,-1.5500022890157719,True,2023,0,1,0,0,0,-2.256315422942721,0.7017310556716008,Low,0.7114926934764435,3,False
5217357,6553633,Withdrawal,-0.35218265370612944,2022-03-19,0.1596665555465752,No Fraud,2022,0,0,0,1,0,-0.2677123354561053,-0.35218265370612944,Low,0.4083222780133465,3,False
6489787,1629340,Payment,1.4942129342950583,2023-05-29,-1.041946631818962,No Fraud,2023,0,0,0,1,0,-1.9834284737806465,1.4942129342950583,Low,0.9394592321517075,5,False
1190395,6395616,Transfer,0.7582943910231162,2022-12-08,1.1997962128125867,No Fraud,2022,0,0,0,1,0,0.43823099010376454,0.7582943910231162,Low,0.7277637882785241,12,False
2591669,9477183,Deposit,-0.9498654313746752,2022-04-27,1.547240811410871,True,2022,1,0,0,0,0,1.2721220772000537,-0.9498654313746752,Low,0.23639194405090289,4,False
3002614,3989190,Transfer,-0.9225461513811951,2022-11-02,-1.363634504478953,True,2022,0,0,0,1,0,-1.6053475340573107,-0.9225461513811951,Low,0.244250649552197,11,False
8732428,5419775,Deposit,-0.580075360748187,2023-03-31,1.5620455514040885,No Fraud,2023,0,1,0,0,0,1.1803425736546158,-0.580075360748187,Low,0.34276631640075494,3,False
3539568,5254386,Withdrawal,-0.00026201657263704434,2023-06-26,0.3631581901170599,No Fraud,2023,0,0,0,1,0,-0.16833941124752272,-0.00026201657263704434,Low,0.5095563020330108,6,False
4123802,6776205,Deposit,-0.6351211516893115,2023-08-16,-0.08111831573956683,True,2023,0,0,0,1,0,-0.4236933362161351,-0.6351211516893115,Low,0.3269317607244948,8,False
5396056,5907710,Withdrawal,0.15403326717191324,2022-09-16,-0.6464401435108871,No Fraud,2022,0,0,1,0,0,-1.2080105490644013,0.15403326717191324,Low,0.5539411172798407,9,False
4536699,7662464,Payment,-0.06897266842017069,2022-11-14,1.6822736433849212,No Fraud,2022,0,0,1,0,0,1.151841743393076,-0.06897266842017069,Low,0.4897908917513129,11,False
1199346,5613766,Payment,-0.2939973557508475,2023-11-05,1.0729543242060529,No Fraud,2023,0,0,0,0,1,0.6158910444517003,-0.2939973557508475,Low,0.4250599490370608,11,False
1320338,4028462,Withdrawal,-1.361422779351369,2022-08-20,1.2038440386446874,No Fraud,2022,1,0,0,0,0,1.051982489079866,-1.361422779351369,Low,0.11800273337571901,8,False
9537205,3746684,Withdrawal,-0.4932725165951227,2023-03-20,-0.44776488307532264,No Fraud,2023,0,1,0,0,0,-0.8259467351838717,-0.4932725165951227,Low,0.36773615415037575,3,False
9651949,9951833,Transfer,-0.13591865279965812,2023-12-07,1.5863811880277336,No Fraud,2023,0,0,1,0,0,1.0765664376291764,-0.13591865279965812,Low,0.47053310838886026,12,False
2614457,9743088,Deposit,-0.1698824104982667,2022-12-26,-0.6210221174311141,No Fraud,2022,0,0,0,0,1,-1.0897747726171292,-0.1698824104982667,Low,0.4607630423573113,12,False
3216795,4765012,Deposit,0.8298765431884766,2022-12-09,1.0566435609887115,No Fraud,2022,0,0,0,1,0,0.27651623206843556,0.8298765431884766,Low,0.7483552186950886,12,False
4471793,5647198,Deposit,0.5212650920607013,2023-07-13,-0.5217005417937817,No Fraud,2023,0,0,0,0,1,-1.1906777126581423,0.5212650920607013,Low,0.6595795807822662,7,False
1741786,3638676,Transfer,1.5699022020665219,2023-12-27,-1.3856941885364775,No Fraud,2023,0,0,0,0,1,-2.3440759733516927,1.5699022020665219,Low,0.9612321216702628,12,False
4425773,4110540,Withdrawal,0.7471425279706116,2022-05-29,0.9507603229546654,True,2022,0,1,0,0,0,0.19593338130640614,0.7471425279706116,Low,0.7245558264456605,5,False
2245642,8550973,Payment,0.18883933163041766,2023-03-01,0.5085363865770421,No Fraud,2023,1,0,0,0,0,-0.07941926871028843,0.18883933163041766,Low,0.5639534825509506,3,False
3025688,9447440,Withdrawal,0.8015548485385914,2023-06-05,-0.04184466884198126,No Fraud,2023,0,1,0,0,0,-0.7982528267500737,0.8015548485385914,Low,0.7402081570739865,6,False
8754825,2413705,Deposit,-0.17370411637581057,2022-05-31,0.6567053179569213,No Fraud,2022,0,0,0,1,0,0.17093902585877407,-0.17370411637581057,Low,0.4596636846505434,5,False
3796923,7454501,Transfer,0.6941189693745259,2022-11-02,-1.158138636800711,True,2022,0,0,1,0,0,-1.8678171042602716,0.6941189693745259,Low,0.7093029891916518,11,False
4120216,5668584,Payment,0.05088897575558097,2023-03-18,0.006980762903606943,No Fraud,2023,0,0,0,0,1,1.1419270135192208,0.05088897575558097,Low,0.5242704740354338,3,False
6695418,7574549,Deposit,-0.6944237243137114,2023-11-18,0.006980762903606943,No Fraud,2023,0,0,0,1,0,1.3599074810905332,-0.6944237243137114,Low,0.3098726927755779,11,False
3442760,8042381,Withdrawal,-1.172488500257715,2023-06-24,0.48442862141784443,No Fraud,2023,1,0,0,0,0,0.288416344508602,-1.172488500257715,Low,0.17235185454035737,6,False
7215375,9740838,Transfer,-1.033372141223519,2023-07-02,1.6631034385485544,No Fraud,2023,0,1,0,0,0,1.4103639087965154,-1.033372141223519,Low,0.2123702772924562,7,False
9285158,7122122,Transfer,1.3235413972227819,2023-03-22,-0.6099834712775893,True,2023,1,0,0,0,0,-1.5084931663985113,1.3235413972227819,Low,0.8903635990448204,3,False
1487790,5018479,Deposit,0.11193185160290633,2023-11-23,0.39066296639550363,True,2023,0,0,1,0,0,-0.173498399396307,0.11193185160290633,Low,0.5418301602479063,11,False
5060323,4925378,Transfer,-1.6747156461488129,2023-11-21,0.32400849148574234,True,2023,0,1,0,0,0,0.2747417438183905,-1.6747156461488129,Low,0.02788043233393241,11,False
4855943,8047686,Deposit,-0.26637874360302416,2022-02-08,0.27500853091397476,No Fraud,2022,0,1,0,0,0,-0.1786879245235405,-0.26637874360302416,Low,0.4330047608796865,2,False
6316796,2064214,Payment,0.49265450707581065,2023-05-13,-0.941327569873455,No Fraud,2023,0,1,0,0,0,-1.5961259665615617,0.49265450707581065,Low,0.6513494165294139,5,False
1402628,6190277,Transfer,0.7601391124394173,2022-09-05,-1.4760352116560025,True,2022,1,0,0,0,0,-2.20019864900943,0.7601391124394173,Low,0.728294443637893,9,False
6276579,9031154,Deposit,-1.3736571110085332,2023-09-29,-0.497056933433337,True,2023,0,0,0,0,1,-0.6212872569499227,-1.3736571110085332,Low,0.11448338698292392,9,False
5083460,2980986,Transfer,-1.7623677582746646,2023-10-23,0.7727664694765102,No Fraud,2023,0,0,0,1,0,0.742352292586703,-1.7623677582746646,Low,0.0026662928716965455,10,False
7852464,4149043,Deposit,-1.4984612163373923,2023-09-20,-1.26217611597273,True,2023,0,1,0,0,0,-1.3396588134255791,-1.4984612163373923,Low,0.07858204883030544,9,False
9718336,4708111,Transfer,0.937291538713867,2023-02-14,0.15272476211598668,True,2023,0,0,0,1,0,-0.645487823545552,0.937291538713867,Low,0.7792543791582606,2,False
4069545,2286886,Payment,0.3900357872328023,2022-01-18,-1.7105574155275698,True,2022,0,1,0,0,0,-2.3249317952390403,0.3900357872328023,Low,0.6218299600006009,1,False
2827634,9798522,Payment,0.8797640753768506,2022-07-25,0.5209108428759437,No Fraud,2022,0,1,0,0,0,-0.2659726913179605,0.8797640753768506,Low,0.7627059418381702,7,False
2684311,4321594,Payment,0.9337796068100038,2022-01-12,-0.841988385986597,True,2022,0,1,0,0,0,-1.6250897245146734,0.9337796068100038,Low,0.7782441315024056,1,False
1115961,2538431,Withdrawal,-0.946684157083168,2022-09-19,-1.689339474849324,True,2022,0,0,0,0,1,-1.9194917531697282,-0.946684157083168,Low,0.2373070742366823,9,False
1342000,9100219,Deposit,-1.571734943235436,2023-12-17,-0.9249964363282317,No Fraud,2023,1,0,0,0,0,-0.9861809432092539,-1.571734943235436,Low,0.057504017461565034,12,False
8764188,4578232,Payment,1.644992805529299,2023-01-06,-0.15444804351847158,True,2023,0,1,0,0,0,-1.1518845835446592,1.644992805529299,Low,0.9828327985061551,1,False
1921769,4622909,Payment,0.5645081465439472,2022-03-22,-1.6178631016479283,No Fraud,2022,0,0,0,1,0,-2.2837404943051114,0.5645081465439472,Low,0.672018943395093,3,False
5658882,7375133,Deposit,-0.06099859905272741,2022-08-10,0.4750972849487052,No Fraud,2022,0,0,0,0,1,-0.04051558153691881,-0.06099859905272741,Low,0.49208472463492414,8,False
1941170,6844458,Withdrawal,1.474477895747086,2023-03-03,0.410015123143634,True,2023,1,0,0,0,0,-0.5463726385646113,1.474477895747086,Low,0.9337822210429881,3,False
6675176,2207380,Payment,-1.0316039931490273,2022-02-26,1.6269505949345207,No Fraud,2022,0,1,0,0,0,1.374214937771158,-1.0316039931490273,Low,0.21287890544822854,2,False
1653574,7498723,Payment,-1.4421867713208825,2023-08-23,-0.03387710856158313,No Fraud,2023,0,1,0,0,0,-0.1449600980974445,-1.4421867713208825,Low,0.09477004100063578,8,False
6269589,2696200,Deposit,0.8408334922800139,2023-07-04,0.09292749198713234,No Fraud,2023,0,1,0,0,0,-0.6766901429500543,0.8408334922800139,Low,0.751507111282434,7,False
1410264,6092132,Transfer,-0.49771028981358195,2022-04-18,-0.4058762384933008,No Fraud,2022,0,0,0,0,1,-0.7833753251767412,-0.49771028981358195,Low,0.36645957757830927,4,False
5603843,3846763,Payment,0.5290233638285018,2022-07-03,-0.6237942083221015,True,2022,1,0,0,0,0,-1.293555861142326,0.5290233638285018,Low,0.6618113370011965,7,False
9963272,8240606,Deposit,-0.21475438879817052,2023-07-01,-1.394373674513378,True,2023,1,0,0,0,0,-1.8392553987870608,-0.21475438879817052,Low,0.44785510104979653,7,False
7338319,9831952,Payment,0.15906274348616692,2023-10-02,0.9433147954837292,True,2023,0,1,0,0,0,0.3577613236120244,0.15906274348616692,Low,0.5553879040615161,10,False
4967557,6386789,Payment,-1.2860641691922612,2023-07-31,1.033549478586512,No Fraud,2023,0,0,1,0,0,0.8624242433929995,-1.2860641691922612,Low,0.13968050542419888,7,False
6989396,5836485,Transfer,-1.709807120335877,2022-05-08,0.5694567868177887,True,2022,0,0,1,0,0,0.5268050441339129,-1.709807120335877,Low,0.017785965667599487,5,False
4686510,7473372,Deposit,-0.9126125005847379,2023-07-08,0.19335666104559912,True,2023,0,0,0,1,0,-0.07328571964720376,-0.9126125005847379,Low,0.24710817860057174,7,False
2428290,9864862,Withdrawal,-0.2266093343527372,2022-01-07,0.6174824242491445,True,2022,0,0,1,0,0,0.14749094897065873,-0.2266093343527372,Low,0.4444448894384565,1,False
8667099,3585574,Payment,-1.0571377220357856,2023-10-19,-1.530059047499256,True,2023,1,0,0,0,0,-1.73069603654198,-1.0571377220357856,Low,0.20553383428534241,10,False
8987559,4897910,Transfer,-1.614598611616084,2022-09-04,-0.3922357145275351,True,2022,0,1,0,0,0,-0.448642380588588,-1.614598611616084,Low,0.045173789630193285,9,False
5955256,1212571,Withdrawal,-0.24156550025055631,2023-02-20,0.5632669692198783,No Fraud,2023,0,0,0,0,1,0.09834636263969876,-0.24156550025055631,Low,0.4401425760814607,2,False
5827201,8078864,Payment,-1.374798749922772,2023-08-17,-0.0196831331450449,No Fraud,2023,0,0,0,1,0,-0.1503522761056903,-1.374798749922772,Low,0.11415498140203152,8,False
1886936,4472108,Deposit,-0.5711719694597015,2022-05-27,-0.100543667564156,True,2022,0,0,1,0,0,-0.4612390340225592,-0.5711719694597015,Low,0.34532747943710485,5,False
6128249,6473141,Withdrawal,0.384271902958474,2023-02-03,-1.4186402591780998,True,2023,0,0,1,0,0,-2.0354947929295255,0.384271902958474,Low,0.6201719123117051,2,False
9425150,5890595,Transfer,0.2548211880244043,2023-10-09,-1.0449583330074144,True,2023,0,0,0,0,1,-1.6298721725005663,0.2548211880244043,Low,0.5829339233953934,10,False
7616921,3904144,Withdrawal,0.857460349271841,2022-11-18,-0.8321571133348511,True,2022,0,0,0,0,1,-1.5934437061192797,0.857460349271841,Low,0.756290018172443,11,False
1410843,5956847,Deposit,1.2822753272007794,2023-10-25,1.5024782242984491,True,2023,0,0,1,0,0,0.5858930473590753,1.2822753272007794,Low,0.8784929387793927,10,False
6103934,6634686,Withdrawal,0.7513471005571987,2023-06-17,-0.6413765633630203,True,2023,0,0,1,0,0,-1.3748429528438346,0.7513471005571987,Low,0.7257653201704105,6,False
1005037,2998150,Transfer,0.8520897735258939,2022-07-01,-0.2261585028606181,No Fraud,2022,0,0,0,0,1,-0.9944907910209959,0.8520897735258939,Low,0.7547451102111108,7,False
3439325,5937334,Deposit,-1.6671975362257758,2023-06-16,-1.3982619903203648,True,2023,0,1,0,0,0,-1.425276596223378,-1.6671975362257758,Low,0.030043103232492128,6,False
7093861,3339784,Deposit,0.5515115620751415,2022-03-22,-0.021959085711166313,True,2022,0,0,0,1,0,-0.7067213096928695,0.5515115620751415,Low,0.6682803262028606,3,False
7685425,3388946,Deposit,-1.1666863293124827,2023-01-17,-1.2843621651150845,No Fraud,2023,0,0,1,0,0,-1.4569692213429026,-1.1666863293124827,Low,0.17402091583105134,1,False
4677359,4865014,Payment,0.7867031008341476,2023-06-11,1.4286868841741405,True,2023,0,0,1,0,0,0.6557048272248941,0.7867031008341476,Low,0.7359358808128039,6,False
4282287,7677598,Deposit,-0.49410786214212693,2023-02-12,1.4970106901908795,True,2023,0,0,0,0,1,1.091500102113118,-0.49410786214212693,Low,0.3674958573838691,2,False
9298913,5829612,Payment,-1.7265140312759593,2023-12-16,-0.6242723931376476,No Fraud,2023,0,0,1,0,0,-0.6451959605722091,-1.7265140312759593,Low,0.012980030337466773,12,False
7524908,7007926,Payment,-1.0913834088565082,2022-03-03,-1.4200292393318477,No Fraud,2022,0,0,0,1,0,-1.612374838759563,-1.0913834088565082,Low,0.19568266809509746,3,False
2731089,5433086,Deposit,1.1970840038321438,2023-07-06,-0.8199525248549014,True,2023,1,0,0,0,0,-1.679108784591104,1.1970840038321438,Low,0.8539866735418242,7,False
6005483,5855936,Transfer,-1.7662729987069086,2023-05-12,-0.4728835689131617,True,2023,0,0,0,1,0,-0.4845160912355692,-1.7662729987069086,Low,0.0015429054882780235,5,False
4125362,4948960,Payment,1.5741276582917847,2022-07-27,0.9184471135165775,No Fraud,2022,0,0,0,0,1,-0.07381355420096003,1.5741276582917847,Low,0.9624476228141757,7,False
2685650,9606579,Payment,0.26919261203932077,2022-09-19,-0.9247751247998817,No Fraud,2022,0,0,0,1,0,-1.5155267805353605,0.26919261203932077,Low,0.5870680290158347,9,False
6224818,3898006,Withdrawal,-0.40365386182736557,2022-10-04,-0.20030234210147507,True,2022,0,1,0,0,0,-0.6077720478295828,-0.40365386182736557,Low,0.3935159922504293,10,False
8160305,8666400,Payment,0.6042845170071258,2023-12-27,1.6845454528335069,True,2023,0,1,0,0,0,0.960411165118895,0.6042845170071258,Low,0.6834610744269173,12,False
6365106,5970451,Payment,-0.8450713325030101,2023-01-01,1.2099634232444958,True,2023,0,1,0,0,0,0.9094806855830253,-0.8450713325030101,Low,0.26653717340916033,1,False
5088980,5011155,Transfer,1.568941554687467,2023-06-28,-1.3433056077718488,No Fraud,2023,0,0,0,1,0,-2.3020119495206686,1.568941554687467,Low,0.9609557803887802,6,False
2973465,9011416,Payment,0.3342729913638324,2023-02-11,-0.17526168497721945,True,2023,0,1,0,0,0,-0.7953595230478984,0.3342729913638324,Low,0.6057891495997558,2,False
1676319,2534870,Deposit,0.11185875886754312,2023-09-17,-1.1288070909489436,True,2023,0,1,0,0,0,-1.6714075058961215,0.11185875886754312,Low,0.5418091342808369,9,False
5599325,8211323,Transfer,1.6761477138261065,2022-05-07,1.429730949793065,No Fraud,2022,0,0,0,0,1,0.4008751063788778,1.6761477138261065,Low,0.9917948666603256,5,False
6823981,1377617,Deposit,-1.6217756221074275,2022-09-23,-1.4422860667320987,No Fraud,2022,0,0,1,0,0,-1.4817427264014964,-1.6217756221074275,Low,0.04310923991129044,9,False
5268242,9699174,Deposit,-1.5466745768253125,2023-12-15,-1.6474805226096394,True,2023,0,0,1,0,0,-1.7056320373800533,-1.5466745768253125,Low,0.0647129204567641,12,False
2599666,9570913,Transfer,0.7449567071226175,2022-02-22,-1.1889520376909786,True,2022,1,0,0,0,0,-1.9128177567706732,0.7449567071226175,Low,0.7239270499066348,2,False
3420692,2877536,Payment,0.14561019957295504,2023-10-31,-0.11720763155139104,No Fraud,2023,0,0,0,0,1,-0.6838574160099162,0.14561019957295504,Low,0.5515181248842321,10,False
8960565,4245391,Transfer,1.273953197188751,2023-05-20,-1.2395736835180666,True,2023,1,0,0,0,0,-2.114893725236642,1.273953197188751,Low,0.8760989822430704,5,False
7421052,6684247,Withdrawal,0.8904251729204906,2022-07-22,0.2963131318006694,No Fraud,2022,0,0,1,0,0,-0.49045330494112355,0.8904251729204906,Low,0.7657727293207112,7,False
1763363,8291690,Deposit,-0.3656978485353666,2022-03-09,-0.2648414102496124,True,2022,0,1,0,0,0,-0.6823146979865604,-0.3656978485353666,Low,0.40443447657857456,3,False
